comb_dense	256	1	1	254	18174	6473	0.356168	0	0	0	1	1	1	0	1	1	Q6473_A0_B0_OB0_BZ1_CC1	4.727	0.000	0.000	0.088	0.000	1	1	0	debug_off	0
comb_dense	256	1	2	252	17944	6409	0.357167	0	0	0	1	1	1	0	1	1	Q6409_A0_B0_OB0_BZ1_CC1	0.977	0.000	0.000	0.074	0.000	1	1	0	debug_off	0
comb_dense	256	1	3	250	17706	6344	0.358297	0	0	0	1	1	1	0	1	1	Q6344_A0_B0_OB0_BZ1_CC1	0.888	0.000	0.000	0.121	0.000	1	1	0	debug_off	0
comb_dense	256	1	4	248	17450	6271	0.359370	0	0	0	1	1	1	0	1	1	Q6271_A0_B0_OB0_BZ1_CC1	1.540	0.000	0.000	0.328	0.000	1	1	0	debug_off	0
comb_dense	256	1	5	246	17214	6203	0.360346	0	0	0	1	1	1	0	1	1	Q6203_A0_B0_OB0_BZ1_CC1	0.737	0.000	0.000	0.086	0.000	1	1	0	debug_off	0
comb_dense	256	1	6	244	16965	6131	0.361391	0	0	0	1	1	1	0	1	1	Q6131_A0_B0_OB0_BZ1_CC1	0.973	0.000	0.000	0.110	0.000	1	1	0	debug_off	0
comb_dense	256	1	7	242	16718	6055	0.362184	0	0	0	1	1	1	0	1	1	Q6055_A0_B0_OB0_BZ1_CC1	1.300	0.000	0.000	0.508	0.000	1	1	0	debug_off	0
comb_dense	256	1	8	240	16476	5985	0.363256	0	0	0	1	1	1	0	1	1	Q5985_A0_B0_OB0_BZ1_CC1	0.882	0.000	0.000	0.119	0.000	1	1	0	debug_off	0
comb_dense	256	1	9	238	16239	5908	0.363816	0	0	0	1	1	1	0	1	1	Q5908_A0_B0_OB0_BZ1_CC1	0.688	0.000	0.000	0.074	0.000	1	1	0	debug_off	0
comb_dense	256	1	10	236	16024	5849	0.365015	0	0	0	1	1	1	0	1	1	Q5849_A0_B0_OB0_BZ1_CC1	1.476	0.000	0.000	0.206	0.000	1	0	0		0
comb_dense	256	1	11	234	15804	5783	0.365920	0	0	0	1	1	1	0	1	1	Q5783_A0_B0_OB0_BZ1_CC1	1.146	0.000	0.000	0.121	0.000	1	0	0		0
comb_dense	256	1	12	232	15567	5714	0.367059	0	0	0	1	1	1	0	1	1	Q5714_A0_B0_OB0_BZ1_CC1	1.048	0.000	0.000	0.074	0.000	1	0	0		0
