128 4066
21 81 81
37 123 70
13 126 126
94 126 126
47 67 47
16 92 70
17 76 76
56 96 96
12 21 70
35 79 79
30 127 127
3 119 70
10 84 70
55 65 55
21 122 122
31 45 45
20 98 98
50 76 50
45 93 45
90 108 90
59 121 121
20 71 71
53 122 53
65 120 120
65 94 94
37 52 52
8 26 26
61 83 61
32 66 32
25 110 110
99 117 99
40 102 70
42 61 42
7 94 7
108 120 120
34 51 51
48 89 89
84 119 70
8 82 8
1 70 1
95 105 70
64 118 64
51 88 88
79 127 127
37 93 70
30 36 30
2 77 2
70 78 78
12 82 70
31 36 70
50 65 50
68 118 118
94 109 109
47 104 104
35 37 35
112 128 128
32 69 32
75 100 75
26 71 71
66 94 66
50 104 50
13 95 70
42 105 42
32 74 32
53 84 53
47 127 127
73 111 73
20 84 70
56 74 74
10 17 70
45 85 85
80 98 98
10 52 52
27 108 70
54 63 70
26 65 26
86 110 86
13 89 89
26 109 109
29 124 29
47 76 47
29 93 29
14 54 70
13 105 70
52 97 52
10 99 99
77 100 77
30 64 30
13 91 70
114 128 128
53 86 86
63 123 70
58 81 81
56 127 127
36 41 41
35 104 104
38 62 70
13 100 70
13 128 128
7 47 47
54 65 70
25 59 25
65 106 106
112 114 114
76 98 76
75 109 109
81 88 88
84 109 109
49 121 121
47 60 60
76 83 76
14 40 70
71 110 71
61 114 61
64 121 121
13 50 50
21 34 70
92 108 70
5 36 70
29 113 29
64 71 71
8 63 8
101 115 115
13 39 70
11 90 11
27 31 70
21 121 121
43 102 70
23 108 70
90 120 120
14 55 55
22 128 128
3 28 28
116 127 127
16 44 70
32 75 32
39 44 70
79 96 79
5 111 70
27 56 70
11 98 11
98 112 98
37 68 70
50 106 50
54 125 125
20 120 120
6 116 116
20 110 110
22 100 22
33 43 33
65 66 66
22 29 29
42 121 121
40 53 53
25 100 25
48 71 71
11 127 127
14 56 70
64 74 64
91 97 70
24 67 24
24 109 109
51 94 51
52 99 99
13 121 121
13 23 70
44 93 70
56 116 116
11 95 11
55 60 60
52 90 52
106 127 127
57 96 57
30 42 42
76 126 76
21 23 70
88 117 88
32 59 32
74 84 74
30 107 107
22 30 30
50 88 88
21 89 89
9 127 127
100 102 70
6 22 22
18 68 18
84 90 90
44 68 70
60 73 60
23 72 72
66 104 104
90 93 90
6 85 6
31 42 42
19 49 49
2 126 2
69 74 69
37 53 53
17 106 106
52 123 52
39 100 70
92 119 70
101 118 118
25 128 128
6 28 28
27 32 32
26 66 66
103 115 115
107 116 107
46 82 46
2 32 32
44 86 86
42 76 42
24 78 78
96 119 96
25 81 81
17 35 35
29 61 29
26 77 77
13 82 70
92 126 126
38 122 122
5 25 25
93 96 96
51 52 51
114 121 121
3 16 70
26 95 26
32 67 32
109 118 109
6 59 59
101 102 70
69 116 116
51 126 51
58 97 58
98 107 107
1 38 1
29 76 29
3 27 70
31 104 104
11 59 11
24 69 69
43 108 70
13 54 70
12 112 112
36 69 69
106 113 106
17 42 42
21 108 70
3 63 70
49 119 49
1 27 1
14 77 77
57 61 61
91 113 113
15 128 128
21 66 66
20 96 96
26 105 26
39 108 70
61 119 61
25 98 25
43 100 70
49 87 87
54 115 115
121 127 127
78 81 78
34 85 85
6 93 6
42 55 42
82 121 121
86 124 86
12 26 26
66 67 66
88 113 88
83 85 83
43 56 70
101 112 112
11 56 11
83 107 107
111 126 126
43 107 107
56 117 70
12 97 70
30 49 30
74 89 89
8 127 127
20 105 70
73 126 126
54 90 90
48 82 48
76 128 128
114 120 120
42 99 99
70 92 70
31 119 70
91 108 70
53 117 53
97 104 104
11 61 61
11 128 128
71 124 71
75 107 107
102 115 115
107 113 107
40 84 70
5 34 70
3 92 70
96 113 113
100 106 106
74 112 112
6 89 89
27 40 70
73 120 120
58 60 60
40 56 70
50 107 107
11 81 81
44 61 61
15 41 15
26 102 26
25 93 25
11 37 11
32 38 32
20 104 104
76 89 76
6 72 72
10 105 70
109 115 115
56 92 70
29 83 29
62 110 110
110 125 110
54 108 70
20 113 113
29 51 29
36 105 70
11 72 11
69 78 78
102 116 116
28 81 28
5 27 70
64 77 77
6 111 6
50 105 50
31 73 73
93 95 70
90 112 112
20 92 70
6 9 6
8 87 87
54 103 103
52 78 78
31 75 75
6 115 115
28 35 28
30 105 30
60 71 60
24 57 24
42 60 60
110 128 128
54 74 74
60 72 60
22 51 51
64 124 124
42 53 42
57 71 71
68 84 70
1 120 1
11 122 11
34 54 70
108 126 126
5 68 70
67 71 71
41 54 41
38 53 53
97 101 70
47 124 124
95 124 124
20 80 80
69 105 69
79 111 79
3 85 85
22 110 22
16 43 70
29 112 29
20 45 45
23 107 107
73 118 73
9 114 114
76 113 76
55 122 55
95 102 70
16 21 70
43 65 70
6 37 6
63 105 70
102 119 70
21 117 70
44 102 70
39 91 70
87 88 88
39 47 47
117 118 118
39 77 77
38 61 61
26 84 26
67 94 94
7 77 77
4 59 59
22 107 107
6 63 6
4 87 87
55 117 55
1 74 1
48 111 48
71 72 71
76 124 124
34 56 70
1 34 1
87 119 87
74 126 126
46 54 46
14 106 106
27 76 76
