stage,mode,n,seed,shuffle_labels,shuffle_queries,gen_ok,solver_rc,timed_out,val_ok,sec,rss_kb,case_dir
max_n_mix,balanced_dense,50000,1,1,1,1,0,0,1,0.281525,21680,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/max_n_mix_probe_current/runs/max_n_mix/balanced_dense/n50000/seed1_L1_Q1
max_n_mix,balanced_dense,50000,2,1,1,1,0,0,1,0.243317,21728,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/max_n_mix_probe_current/runs/max_n_mix/balanced_dense/n50000/seed2_L1_Q1
max_n_mix,balanced_dense,99999,1,1,1,1,0,0,1,0.401399,31808,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/max_n_mix_probe_current/runs/max_n_mix/balanced_dense/n99999/seed1_L1_Q1
max_n_mix,balanced_dense,99999,2,1,1,1,0,0,1,0.522277,31840,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/max_n_mix_probe_current/runs/max_n_mix/balanced_dense/n99999/seed2_L1_Q1
max_n_mix,random_recursive_mixed,50000,1,1,1,1,0,0,1,0.923511,22400,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/max_n_mix_probe_current/runs/max_n_mix/random_recursive_mixed/n50000/seed1_L1_Q1
max_n_mix,random_recursive_mixed,50000,2,1,1,1,0,0,1,0.208625,20048,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/max_n_mix_probe_current/runs/max_n_mix/random_recursive_mixed/n50000/seed2_L1_Q1
max_n_mix,random_recursive_mixed,99999,1,1,1,1,0,0,1,0.334109,33040,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/max_n_mix_probe_current/runs/max_n_mix/random_recursive_mixed/n99999/seed1_L1_Q1
max_n_mix,random_recursive_mixed,99999,2,1,1,1,0,0,1,0.332041,29024,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/max_n_mix_probe_current/runs/max_n_mix/random_recursive_mixed/n99999/seed2_L1_Q1
max_n_mix,comb_dense,50000,1,1,1,1,0,0,1,0.084138,15216,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/max_n_mix_probe_current/runs/max_n_mix/comb_dense/n50000/seed1_L1_Q1
max_n_mix,comb_dense,50000,2,1,1,1,0,0,1,0.113622,15216,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/max_n_mix_probe_current/runs/max_n_mix/comb_dense/n50000/seed2_L1_Q1
max_n_mix,comb_dense,99999,1,1,1,1,0,0,1,0.110783,21872,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/max_n_mix_probe_current/runs/max_n_mix/comb_dense/n99999/seed1_L1_Q1
max_n_mix,comb_dense,99999,2,1,1,1,0,0,1,0.150111,21856,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/max_n_mix_probe_current/runs/max_n_mix/comb_dense/n99999/seed2_L1_Q1
max_n_mix,comb_rect_dense,50000,1,1,1,1,0,0,1,0.112356,15280,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/max_n_mix_probe_current/runs/max_n_mix/comb_rect_dense/n50000/seed1_L1_Q1
