comb_dense	1024	1	1	1023	94067	34172	0.363273	0	1	0	0	1	1	0	1	1	Q34172_A0_B1_OB0_BZ0_CC1	21.653	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	13325.348	13303.695	11694.505	0.000	11694.505	11694.505	11694.505	9.042	11440.371	1.190	0.117	125.713	60.285	57.446	0.000	0.000	0.000	0.342	1021	1021	1021	2086924	1042441	1043462	0	0	0.999971	1021	0	0	0	0.000000
comb_dense	1024	1	2	2	81	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.041	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	0.137	0.096	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0.000000	0	0	0	0	0.000000
comb_dense	1024	1	3	1021	93726	34088	0.363698	0	1	0	0	1	1	0	1	1	Q34088_A0_B1_OB0_BZ0_CC1	20.879	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	13685.255	13664.376	12052.439	0.000	12052.439	12052.439	12052.439	9.927	11788.276	1.611	0.145	130.515	60.145	61.482	0.000	0.000	0.000	0.340	1019	1019	1019	2078760	1038361	1039380	0	0	0.999972	1019	0	0	0	0.000000
comb_dense	1024	1	4	2	85	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.034	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	0.140	0.106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0.000000	0	0	0	0	0.000000
comb_dense	1024	1	5	1019	93391	34005	0.364114	0	1	0	0	1	1	0	1	1	Q34005_A0_B1_OB0_BZ0_CC1	21.980	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	13515.759	13493.779	11897.176	0.000	11897.176	11897.176	11897.176	8.377	11639.419	1.382	0.149	126.826	60.952	59.733	0.000	0.000	0.000	0.339	1017	1017	1017	2070612	1034289	1035306	0	0	0.999972	1017	0	0	0	0.000000
comb_dense	1024	1	6	2	84	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.038	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	0.211	0.173	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0.000000	0	0	0	0	0.000000
comb_dense	1024	1	7	1017	93060	33923	0.364528	0	1	0	0	1	1	0	1	1	Q33923_A0_B1_OB0_BZ0_CC1	20.901	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	13362.594	13341.693	11741.834	0.000	11741.834	11741.834	11741.834	8.144	11485.515	1.456	0.142	125.337	61.213	59.692	0.000	0.000	0.000	0.334	1015	1015	1015	2062480	1030225	1031240	0	0	0.999972	1015	0	0	0	0.000000
comb_dense	1024	1	8	2	83	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.034	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	0.097	0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0.000000	0	0	0	0	0.000000
comb_dense	1024	1	9	1015	92729	33838	0.364913	0	1	0	0	1	1	0	1	1	Q33838_A0_B1_OB0_BZ0_CC1	21.775	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	13526.612	13504.837	11914.994	0.000	11914.994	11914.994	11914.994	8.179	11654.554	2.159	0.144	129.123	60.320	60.190	0.000	0.000	0.000	0.325	1013	1013	1013	2054364	1026169	1027182	0	0	0.999973	1013	0	0	0	0.000000
comb_dense	1024	1	17	1007	91460	33511	0.366401	0	1	0	0	1	1	0	1	1	Q33511_A0_B1_OB0_BZ0_CC1	22.080	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	13043.701	13021.620	11475.963	0.000	11475.963	11475.963	11475.963	9.261	11217.953	1.348	0.289	127.207	60.135	59.070	0.000	0.000	0.000	0.700	1005	1005	1005	2022060	1010025	1011030	0	0	0.999939	1005	0	0	0	0.000000
comb_dense	1024	1	25	999	90135	33184	0.368159	0	1	0	0	1	1	0	1	1	Q33184_A0_B1_OB0_BZ0_CC1	18.964	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	12797.585	12778.621	11228.921	0.000	11228.921	11228.921	11228.921	6.790	10981.909	1.303	0.149	122.524	57.220	58.662	0.000	0.000	0.000	0.365	997	997	997	1990012	994009	995006	0	0	0.999968	997	0	0	0	0.000000
comb_dense	1024	1	33	990	88724	32745	0.369066	1	2	1	0	1	1	0	1	1	Q32745_A1_B2_OB1_BZ0_CC1	21.018	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	12283.150	12262.132	10799.844	0.000	10799.844	10799.844	10799.844	7.781	10556.113	1.324	0.133	123.432	55.399	55.322	0.000	0.000	0.000	0.340	988	988	988	1954264	976144	977132	0	0	0.999968	988	0	0	0	0.000000
comb_dense	1024	1	41	983	87557	32522	0.371438	0	1	0	0	1	1	0	1	1	Q32522_A0_B1_OB0_BZ0_CC1	18.121	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	11840.962	11822.841	10483.299	0.000	10483.299	10483.299	10483.299	7.537	10248.678	1.331	0.129	114.004	55.106	56.181	0.000	0.000	0.000	0.334	981	981	981	1926684	962361	963342	0	0	0.999968	981	0	0	0	0.000000
comb_dense	1024	1	49	973	86155	32006	0.371493	2	2	2	0	1	1	0	1	1	Q32006_A2_B2_OB2_BZ0_CC1	20.096	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	11926.424	11906.328	10572.318	0.000	10572.318	10572.318	10572.318	9.503	10333.915	1.207	0.140	117.247	54.307	55.532	0.000	0.000	0.000	0.469	971	971	971	1887624	942841	943812	0	0	0.999956	971	0	0	0	0.000000
comb_dense	1024	1	57	966	85033	31771	0.373631	1	1	1	0	1	1	0	1	1	Q31771_A1_B1_OB1_BZ0_CC1	20.035	0.000	0.000	0.000	0.000	1	1	0	debug_off	0	11490.500	11470.465	10210.250	0.000	10210.250	10210.250	10210.250	7.587	9974.708	1.160	0.169	116.095	56.130	54.070	0.000	0.000	0.000	0.331	964	964	964	1860520	929296	930260	0	0	0.999968	964	0	0	0	0.000000
