comb_dense	1024	1	1	1023	94067	34172	0.363273	0	1	0	0	1	1	0	1	1	Q34172_A0_B1_OB0_BZ0_CC1	21.653	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	1024	1	2	2	81	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.041	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	1024	1	3	1021	93726	34088	0.363698	0	1	0	0	1	1	0	1	1	Q34088_A0_B1_OB0_BZ0_CC1	20.879	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	1024	1	4	2	85	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.034	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	1024	1	5	1019	93391	34005	0.364114	0	1	0	0	1	1	0	1	1	Q34005_A0_B1_OB0_BZ0_CC1	21.980	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	1024	1	6	2	84	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.038	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	1024	1	7	1017	93060	33923	0.364528	0	1	0	0	1	1	0	1	1	Q33923_A0_B1_OB0_BZ0_CC1	20.901	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	1024	1	8	2	83	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.034	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	1024	1	9	1015	92729	33838	0.364913	0	1	0	0	1	1	0	1	1	Q33838_A0_B1_OB0_BZ0_CC1	21.775	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	1024	1	10	2	86	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.041	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	11	1013	92412	33763	0.365353	0	1	0	0	1	1	0	1	1	Q33763_A0_B1_OB0_BZ0_CC1	21.303	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	12	2	76	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.034	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	13	1011	92099	33699	0.365900	0	2	0	0	0	1	0	1	1	Q33699_A0_B2_OB0_BZ0_CC0	21.487	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	14	2	65	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.029	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	15	1008	91683	33511	0.365509	1	1	1	0	1	1	0	1	1	Q33511_A1_B1_OB1_BZ0_CC1	19.474	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	16	2	80	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.038	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	17	1007	91460	33511	0.366401	0	1	0	0	1	1	0	1	1	Q33511_A0_B1_OB0_BZ0_CC1	22.080	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	1024	1	18	2	110	0	0.000000	0	0	0	1	1	1	0	1	0	Q0_A0_B0_OB0_BZ1_CC1	0.046	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	19	1005	91102	33430	0.366951	0	2	0	0	0	1	0	1	1	Q33430_A0_B2_OB0_BZ0_CC0	16.087	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	20	2	82	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.080	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	21	1002	90691	33266	0.366806	1	1	1	0	1	1	0	1	1	Q33266_A1_B1_OB1_BZ0_CC1	18.818	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	22	2	86	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.036	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	23	1001	90451	33266	0.367779	0	1	0	0	1	1	0	1	1	Q33266_A0_B1_OB0_BZ0_CC1	22.119	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	24	2	79	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.057	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	25	999	90135	33184	0.368159	0	1	0	0	1	1	0	1	1	Q33184_A0_B1_OB0_BZ0_CC1	18.964	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	1024	1	26	2	83	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.039	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	1024	1	27	997	89793	33093	0.368548	0	1	0	0	1	1	0	1	1	Q33093_A0_B1_OB0_BZ0_CC1	20.092	0.000	0.000	0.000	0.000	1	0	0		0
