comb_dense	256	1	1	254	18174	6473	0.356168	0	0	0	1	1	1	0	1	1	Q6473_A0_B0_OB0_BZ1_CC1	2.818	0.000	0.000	0.240	0.000	1	1	0	debug_off	0	1556.374	1553.556	1242.718	0.000	1242.718	1242.718	1242.718	1.134	737.645	0.127	2.940	6.707	489.867	4.110	0.000	0.000	0.000	0.189	253	253	64515	128524	9258479	64262	0	0	0.999848	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	2	252	17944	6409	0.357167	0	0	0	1	1	1	0	1	1	Q6409_A0_B0_OB0_BZ1_CC1	2.001	0.000	0.000	0.208	0.000	1	1	0	debug_off	0	1457.284	1455.283	1139.976	0.000	1139.976	1139.976	1139.976	2.226	684.111	0.122	2.767	6.380	441.310	2.850	0.000	0.000	0.000	0.209	251	251	63503	126504	9054500	63252	0	0	0.999816	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	3	250	17706	6344	0.358297	0	0	0	1	1	1	0	1	1	Q6344_A0_B0_OB0_BZ1_CC1	1.931	0.000	0.000	0.203	0.000	1	1	0	debug_off	0	1530.785	1528.855	1225.870	0.000	1225.870	1225.870	1225.870	1.572	743.808	0.365	6.404	7.240	462.689	3.175	0.000	0.000	0.000	0.618	249	249	62499	124500	8867490	62250	0	0	0.999496	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	4	248	17450	6271	0.359370	0	0	0	1	1	1	0	1	1	Q6271_A0_B0_OB0_BZ1_CC1	1.525	0.000	0.000	0.205	0.000	1	1	0	debug_off	0	1535.999	1534.474	1262.567	0.000	1262.567	1262.567	1262.567	1.734	783.905	0.182	3.751	6.478	462.371	2.633	0.000	0.000	0.000	1.514	247	247	61503	122512	8674949	61256	0	0	0.998801	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	5	246	17214	6203	0.360346	0	0	0	1	1	1	0	1	1	Q6203_A0_B0_OB0_BZ1_CC1	1.263	0.000	0.000	0.152	0.000	1	1	0	debug_off	0	1676.187	1674.924	1306.404	0.000	1306.404	1306.404	1306.404	1.139	787.678	0.136	3.021	8.818	501.128	3.955	0.000	0.000	0.000	0.530	245	245	60515	120540	8481935	60270	0	0	0.999594	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	6	244	16965	6131	0.361391	0	0	0	1	1	1	0	1	1	Q6131_A0_B0_OB0_BZ1_CC1	1.814	0.000	0.000	0.152	0.000	1	1	0	debug_off	0	1510.784	1508.970	1188.326	0.000	1188.326	1188.326	1188.326	2.168	711.304	0.128	2.791	6.283	461.830	3.114	0.000	0.000	0.000	0.708	243	243	59535	118584	8296253	59292	0	0	0.999404	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	7	242	16718	6055	0.362184	0	0	0	1	1	1	0	1	1	Q6055_A0_B0_OB0_BZ1_CC1	1.783	0.000	0.000	0.152	0.000	1	1	0	debug_off	0	1491.433	1489.650	1116.566	0.000	1116.566	1116.566	1116.566	1.670	661.622	1.838	2.635	6.783	438.940	2.840	0.000	0.000	0.000	0.239	241	241	58563	116644	8105746	58322	0	0	0.999786	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	8	240	16476	5985	0.363256	0	0	0	1	1	1	0	1	1	Q5985_A0_B0_OB0_BZ1_CC1	2.695	0.000	0.000	0.198	0.000	1	1	0	debug_off	0	1557.031	1554.336	1207.099	0.000	1207.099	1207.099	1207.099	1.439	713.140	0.207	3.658	7.324	477.810	3.252	0.000	0.000	0.000	0.268	239	239	57599	114720	7923486	57360	0	0	0.999778	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	9	238	16239	5908	0.363816	0	0	0	1	1	1	0	1	1	Q5908_A0_B0_OB0_BZ1_CC1	1.790	0.000	0.000	0.154	0.000	1	1	0	debug_off	0	2420.239	2418.449	1844.708	0.000	1844.708	1844.708	1844.708	4.014	1201.240	0.116	2.710	10.116	623.042	2.794	0.000	0.000	0.000	0.677	237	237	56643	112812	7739377	56406	0	0	0.999633	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	10	236	16024	5849	0.365015	0	0	0	1	1	1	0	1	1	Q5849_A0_B0_OB0_BZ1_CC1	1.814	0.000	0.000	0.155	0.000	1	1	0	debug_off	0	1933.772	1931.958	1316.583	0.000	1316.583	1316.583	1316.583	1.244	804.881	0.122	2.820	8.333	494.510	3.027	0.000	0.000	0.000	1.646	235	235	55695	110920	7571300	55460	0	0	0.998749	0.000	0.000	0.000	0.000	0.000	0.000
