512 27613
278 321 480
12 112 112
153 221 221
203 257 203
113 388 246
286 501 419
14 421 297
14 458 458
174 262 511
93 339 93
183 512 30
453 493 453
19 121 192
101 198 101
10 43 239
177 414 177
24 400 467
11 432 79
219 343 67
116 338 466
275 378 148
89 387 21
183 360 183
84 505 137
96 408 172
289 408 428
217 423 423
4 280 508
50 482 253
123 284 284
360 401 70
400 485 219
103 361 103
40 433 146
204 350 121
210 300 200
107 383 107
65 317 49
102 324 169
57 419 419
165 456 184
426 436 213
305 484 389
287 442 287
347 476 503
53 381 381
81 229 178
241 387 21
334 340 340
31 423 31
215 259 249
277 492 492
94 216 429
172 267 267
12 390 479
69 406 406
156 270 391
103 348 103
228 412 412
7 465 7
191 229 191
140 293 127
94 200 200
41 194 368
330 402 425
165 192 192
40 70 87
345 419 419
148 305 389
212 452 335
260 283 412
5 19 192
63 99 203
359 386 402
407 460 441
259 336 349
377 454 83
258 471 413
192 497 192
27 295 380
40 439 87
131 301 424
84 389 389
98 467 231
81 214 431
63 181 103
91 238 238
263 501 419
12 79 79
205 367 290
95 442 417
152 205 290
16 198 16
18 98 231
270 309 309
55 440 440
31 361 31
220 411 93
286 400 344
112 237 7
408 410 428
382 408 234
71 237 7
104 460 441
216 320 397
461 483 461
35 396 145
276 413 20
37 251 266
384 443 197
58 296 58
278 284 284
345 505 360
86 110 31
39 434 423
341 358 1
135 138 135
272 486 191
348 391 391
32 434 32
236 498 241
170 251 266
315 364 77
372 505 372
13 352 58
17 330 352
417 501 419
224 284 284
292 378 383
252 450 279
232 358 1
107 199 208
336 489 349
357 483 91
160 264 373
14 208 334
395 511 511
37 249 249
80 484 484
271 305 271
179 284 179
146 275 146
10 189 239
189 502 129
187 234 415
122 487 45
468 473 174
276 301 20
169 393 393
346 446 446
197 446 197
367 508 508
99 435 203
179 337 179
267 492 267
375 508 508
373 479 373
145 203 203
205 311 290
330 437 425
116 421 297
172 263 263
90 399 34
347 416 258
294 327 327
84 410 137
10 399 239
316 492 492
37 491 491
263 362 263
130 262 511
73 178 211
226 273 438
260 510 510
126 274 245
31 495 288
128 278 465
88 177 177
3 69 46
159 201 135
111 116 466
246 502 246
196 234 406
82 110 496
181 355 181
145 478 478
443 512 30
98 443 132
62 377 62
83 222 83
87 319 87
64 175 439
17 318 352
181 299 490
230 270 136
290 427 461
146 485 146
18 100 492
121 505 121
278 417 417
39 175 439
170 227 185
142 198 108
215 220 249
203 497 203
273 449 9
116 288 288
118 124 340
180 390 28
37 206 177
57 450 279
314 458 458
305 508 508
84 331 61
74 158 367
81 350 431
161 383 159
332 375 55
16 82 16
8 120 47
277 286 344
49 206 177
447 450 279
102 487 169
47 415 415
208 335 208
189 406 406
159 299 490
155 203 203
58 171 58
328 341 328
127 244 127
148 284 284
102 234 169
419 510 419
154 290 381
33 278 50
97 439 182
285 357 285
55 235 235
238 334 238
122 478 478
237 387 7
67 263 67
269 281 494
313 424 348
74 187 415
282 454 83
96 402 172
40 459 87
104 289 152
265 343 67
26 143 238
346 447 447
189 198 129
371 457 510
4 60 112
409 501 284
233 366 183
266 273 266
362 505 362
106 229 178
49 169 169
312 488 312
367 391 391
195 339 195
288 467 288
54 180 28
92 409 284
109 366 183
84 273 137
78 299 323
378 438 438
346 459 346
234 319 234
222 506 278
259 486 141
5 407 247
81 159 431
383 479 479
364 480 101
373 426 373
31 277 31
290 400 467
166 416 356
31 124 31
109 401 150
197 498 197
221 233 221
83 154 83
61 88 328
286 326 344
30 101 30
38 401 489
24 180 28
45 268 6
90 228 34
217 459 303
10 66 239
26 433 146
354 438 221
87 374 87
58 389 58
324 410 322
341 345 474
280 507 507
307 315 307
348 396 348
5 259 247
185 209 24
401 498 241
162 451 244
63 263 103
285 326 285
89 189 129
238 476 238
68 475 68
232 388 246
354 404 221
172 335 172
19 474 192
281 347 494
109 429 429
278 345 360
222 320 397
27 288 380
97 394 179
174 354 221
103 505 103
306 436 329
459 476 503
31 208 31
37 148 148
71 505 133
80 110 31
353 505 353
280 389 389
198 297 297
241 463 68
99 183 203
426 439 213
105 449 9
281 435 494
18 488 346
357 507 507
46 331 61
90 381 381
284 382 284
36 339 458
25 120 481
11 476 503
478 484 478
333 405 405
317 365 410
215 316 316
254 489 489
261 492 492
154 483 381
293 386 293
135 321 135
35 391 391
254 476 503
151 350 57
204 402 121
10 19 239
57 396 145
14 245 334
336 446 446
426 505 213
138 224 267
65 78 49
336 505 349
118 227 340
382 422 234
462 506 316
28 364 28
478 497 478
332 364 42
76 148 195
95 447 447
468 483 333
141 341 474
89 104 152
280 376 280
228 500 173
47 458 458
189 471 413
36 217 458
105 159 418
186 279 279
172 191 191
110 326 31
229 251 178
8 240 296
196 436 406
63 133 103
43 58 58
142 512 30
128 486 465
256 328 328
57 489 489
204 414 283
88 381 381
93 218 93
128 206 177
509 510 510
204 383 121
74 207 464
392 471 413
72 489 489
305 422 389
203 443 203
98 251 231
107 233 232
81 325 431
175 483 333
228 386 173
224 507 507
30 229 30
145 322 322
31 95 31
72 105 418
46 233 232
52 383 440
6 76 6
9 35 9
184 210 200
26 424 424
5 414 247
126 198 144
348 470 348
53 133 242
216 482 253
129 407 129
130 391 391
40 156 391
283 436 436
8 18 437
120 435 435
92 294 255
17 230 136
177 460 177
95 433 146
147 201 135
188 346 346
147 430 16
286 340 340
38 121 489
138 292 383
243 272 191
116 320 397
105 259 141
62 122 45
194 241 186
60 207 112
100 500 492
143 280 238
280 321 280
309 465 465
47 228 173
98 172 231
124 429 429
356 427 356
106 254 353
224 512 267
83 350 83
349 430 16
27 479 380
300 333 317
71 442 133
306 505 329
4 329 508
375 455 455
215 439 249
104 201 135
133 376 133
283 453 453
226 256 339
64 275 148
147 357 218
85 138 111
217 289 407
2 38 155
134 182 507
257 497 193
87 334 334
96 101 172
281 472 494
138 385 444
131 259 424
137 208 208
16 62 16
98 330 231
36 108 458
259 269 141
224 382 267
247 505 247
285 307 307
5 281 494
33 54 50
314 478 478
153 337 469
242 490 242
24 432 79
231 360 231
56 385 444
79 365 79
92 153 255
427 473 174
316 387 21
149 439 318
324 481 481
439 445 377
210 292 200
165 212 184
141 487 15
141 462 316
239 441 239
72 495 288
25 239 481
146 263 263
224 492 267
338 437 338
136 342 136
419 464 419
157 323 422
130 412 412
98 196 406
229 359 178
106 332 42
85 336 349
184 315 77
175 390 293
14 50 334
366 444 183
6 108 6
146 463 68
189 243 129
41 134 507
153 499 44
190 318 309
188 320 397
350 438 57
120 462 316
308 429 429
173 472 173
53 105 242
76 194 195
107 422 422
325 425 425
195 219 219
196 214 406
27 70 380
25 44 481
35 423 167
188 313 348
126 286 344
55 474 474
18 70 437
476 502 503
353 423 353
51 279 279
147 212 218
386 414 283
450 471 279
116 504 466
249 343 67
365 498 410
114 265 456
20 503 20
314 331 455
46 53 242
111 341 474
72 359 402
347 364 101
9 381 381
296 300 317
183 335 183
205 226 290
191 496 191
12 135 135
4 351 446
304 445 377
241 482 253
91 251 91
33 277 86
30 189 30
304 502 236
134 501 507
418 475 418
17 174 174
388 430 16
350 416 258
209 249 249
47 215 249
215 487 15
217 230 136
348 387 348
68 482 68
210 492 492
17 111 352
161 313 348
59 93 285
62 308 308
427 456 456
147 194 218
61 175 61
250 310 64
32 225 327
131 501 419
39 452 335
203 505 203
11 341 474
306 499 329
155 213 155
418 453 453
325 414 283
160 203 203
75 166 75
97 135 135
368 467 368
167 482 253
302 470 264
105 403 418
34 364 34
211 408 211
57 476 503
328 478 328
1 64 1
238 379 238
