4096 100000
1298 3771 3123
2069 3464 3464
2071 2163 1713
3219 3415 3219
1530 2562 1559
380 2599 2599
515 1558 3086
271 4033 271
640 1640 77
93 2174 2217
667 2654 2654
2852 3589 2852
885 2783 864
1111 2986 2986
1635 1765 1765
43 3556 156
952 2872 1429
701 1822 1822
2205 2827 3908
2014 2362 2362
1067 3505 3382
147 817 817
1614 2320 2252
127 3318 508
890 1889 1889
1799 2872 1429
701 1432 1191
1486 2062 2062
2224 2447 3770
12 3950 12
166 3174 2001
649 1608 1608
1251 2149 2149
701 3064 3064
701 1476 2141
134 3643 771
2690 2939 2990
2405 3517 2405
447 701 447
1373 3789 3027
147 4001 3348
296 3561 435
2026 2330 2026
906 2133 299
2411 2663 881
796 2945 2458
221 1249 23
1330 3814 569
289 1590 1590
2255 2813 2255
1937 2606 1630
323 471 886
98 3052 4034
701 2404 1372
80 3897 3897
3255 3483 3483
976 1065 1921
2567 3253 2611
2516 2926 3159
1788 4078 692
1020 3199 1635
346 2447 2582
1434 3026 3039
550 736 550
267 3809 267
2250 3991 2250
453 2839 1926
1218 1775 2361
470 1205 3414
659 1358 1358
1044 2987 603
158 480 2108
1481 2815 1481
2715 3277 2715
3614 4022 1839
1309 3719 2781
1630 3724 1630
445 665 2320
3299 3331 3299
2128 3483 3483
1699 3805 1501
3328 3470 3265
3565 4089 4037
85 976 151
1283 3334 1499
2146 3101 3101
437 1239 747
3061 3173 3061
2093 3331 3331
1777 3013 1811
216 388 1127
962 2360 102
1824 2754 312
705 3964 3964
2296 3611 2955
2011 2779 2580
88 3679 1444
1257 2470 425
1480 1988 3873
192 3186 2390
1917 2635 2973
55 319 2540
930 1962 3136
2982 3248 166
1916 3205 1425
1223 3488 1848
1790 3797 3904
944 2112 2112
2186 2829 2186
701 1524 1341
52 328 2870
701 3980 3980
1075 3407 3407
313 3870 313
1743 2438 1743
928 3126 928
244 1211 244
2315 3768 2315
3377 3708 3364
2083 2796 2083
729 2820 4066
291 701 1679
2766 3841 3841
1321 1546 3621
2315 4013 2315
2501 4055 658
233 2342 2216
1202 1957 1957
699 872 699
410 4087 4032
1204 1553 2368
289 3380 289
2933 3651 3761
772 2078 2078
2339 3978 3523
2115 2822 2115
92 1344 1344
1374 3336 2556
1991 3323 1991
2604 3373 3373
1952 2545 1952
1737 2696 3577
1883 2915 1883
587 2167 2167
290 3440 1825
697 1817 697
687 979 1234
1285 3089 3089
3090 3954 3090
459 3643 459
714 1119 350
701 1944 2035
1557 3409 248
20 3141 2797
1421 3837 1778
324 1037 3982
1527 2321 2084
13 3049 1677
779 3611 2955
2132 2989 2989
1163 1251 1163
2220 3425 242
2809 3830 2809
860 1973 1973
1351 2967 755
171 2310 752
2660 3856 3856
99 3299 3299
1948 2347 1948
411 625 411
2842 3238 860
2259 3924 2259
1669 3449 3259
915 3852 3852
59 1900 1900
1959 2783 625
514 1810 407
2712 3415 2589
2029 3996 2029
102 924 347
1843 4049 2167
1632 2950 2950
1310 2977 2977
1434 2504 2966
120 3358 3358
715 3742 490
1246 3768 4092
1847 1998 1522
696 3700 3058
3623 4065 4065
81 2809 2809
701 3020 2499
732 1113 3469
2351 2400 3750
629 4029 3973
1896 4063 1257
1134 2776 1134
3364 3966 3120
1218 4082 3084
3075 3421 3075
1165 2929 709
221 2871 23
1076 1831 3534
2288 3969 1023
1172 3270 3270
124 3587 3025
1857 1996 519
987 1383 3498
1875 3773 1118
551 2556 2556
793 2956 3672
251 2519 1999
952 3497 379
3595 3721 521
148 3442 3442
3765 3807 3807
1049 3252 3252
2371 3011 1602
1575 3072 3825
617 2281 2445
753 1052 2110
598 1725 1725
1131 1566 3090
882 1585 3079
1648 3307 3307
2215 2764 1306
306 3041 404
1977 2221 2221
1743 3036 1743
131 1659 944
3158 3920 3920
1439 2785 3215
2379 3136 3136
1685 2171 720
1321 2201 3621
2325 3645 792
2631 3260 3260
3775 4047 1947
412 3427 3427
2309 3912 3859
1291 2327 1625
2784 3173 2568
1718 1881 1881
1391 2584 1391
701 2428 2428
1289 3850 1344
690 2247 690
435 2139 435
1631 3931 3931
620 701 620
2099 2110 2110
102 1037 102
640 3901 3901
701 1337 1337
776 1727 2626
2217 2768 2217
977 3694 1049
701 2824 2824
932 1774 3005
702 3959 3959
1800 3304 1800
216 3508 1127
1928 3473 571
787 3317 787
1098 2402 331
893 2011 893
701 4035 4035
1714 2618 2618
300 339 339
1042 2447 3038
1301 4068 1301
514 3845 749
1759 2646 2622
201 413 413
124 1650 3025
457 701 457
2498 4029 2931
290 2566 1486
1615 2381 2381
2582 3001 2582
1247 1885 253
532 2677 2677
1628 4085 1980
2937 3919 395
630 1389 903
126 1638 1638
1341 1532 834
960 1459 1445
15 3554 15
2547 3189 2927
448 700 700
1334 1793 2318
701 1187 1187
2163 2541 2541
1997 3931 3931
1571 1988 1812
632 681 632
464 2383 2383
405 3767 405
15 3468 15
976 1319 1921
3295 3505 3382
1825 3916 1825
256 802 1492
74 672 74
1760 3121 199
611 2023 506
995 3525 1481
1087 3608 1942
2871 3046 479
1098 1735 2017
2603 3323 3152
668 1184 1254
2551 3731 3197
2665 3851 3834
2845 3647 3647
3889 3994 4061
1366 3502 1366
193 859 3347
206 3601 1255
186 586 586
629 2559 3973
1537 3374 3374
20 1024 1434
568 3639 568
1873 2704 110
917 2731 3484
1127 1442 455
2169 3474 1690
1819 3722 1515
2096 3971 2975
3568 3894 1015
309 3254 1384
1889 2641 1889
2737 3300 2710
1342 2735 152
576 2451 3682
1927 2148 2507
2613 2881 3627
1911 2229 4065
1301 2606 1301
907 2886 2573
2878 3555 2878
1000 2942 402
1062 3563 284
2012 3306 4003
1140 3293 1993
1395 2119 2259
51 486 51
182 1656 182
3543 3606 3606
1665 2938 2938
1267 3854 2300
296 3100 3075
901 1138 901
958 4075 958
2245 2492 2245
3247 3985 3985
1174 2811 2114
700 2690 2690
193 1332 3347
701 1004 3766
2516 3704 3159
1951 3718 2549
2276 2640 2276
799 1946 1298
1113 1940 3469
106 2477 1438
2691 4083 2691
3337 3579 3337
2983 3392 2323
1789 3757 3757
2097 3236 543
2709 2747 2709
838 1043 1043
2625 3869 3869
701 2569 2227
3255 3298 3255
311 2485 311
1273 1585 2618
2376 3591 3591
1396 2693 3697
3573 3997 3319
1640 3251 2508
3 3804 3
853 1868 1868
2641 3435 3747
885 1514 864
2787 3293 1993
158 3436 488
32 139 139
3279 3863 44
1245 3042 2354
1535 3258 219
1509 3857 1937
73 275 73
2966 3637 2531
1313 1896 1258
623 2107 679
207 3463 4052
969 1048 891
892 1563 1901
701 1249 64
693 2271 3111
1100 1558 1521
494 1591 494
358 635 635
939 2187 3714
936 1631 936
512 2664 42
1344 1674 1344
415 1683 499
483 2908 938
1050 3646 3646
1438 2667 3089
700 1635 1635
3893 4025 217
1165 3975 2536
662 1118 662
1322 2351 2829
454 2069 2948
982 2252 2252
2603 3438 3290
904 2277 1568
1274 1768 1849
1203 1204 4075
1835 3213 3213
996 2301 2301
2345 3274 1644
701 1800 1800
1853 2370 3343
211 2661 2332
211 3207 3207
1527 3780 778
