stage,mode,n,seed,shuffle_labels,shuffle_queries,gen_ok,solver_rc,timed_out,val_ok,sec,rss_kb,case_dir
caterpillar_focus,caterpillar_rect_dense,1024,1,0,0,1,0,0,1,1.800963,554000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed1_L0_Q0
caterpillar_focus,caterpillar_rect_dense,1024,1,0,1,1,0,0,1,1.814668,556752,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed1_L0_Q1
caterpillar_focus,caterpillar_rect_dense,1024,1,1,0,1,0,0,1,1.817772,556752,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed1_L1_Q0
caterpillar_focus,caterpillar_rect_dense,1024,1,1,1,1,0,0,1,1.815547,556672,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed1_L1_Q1
caterpillar_focus,caterpillar_rect_dense,1024,2,0,0,1,0,0,1,1.976395,618080,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed2_L0_Q0
caterpillar_focus,caterpillar_rect_dense,1024,2,0,1,1,0,0,1,1.992885,618160,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed2_L0_Q1
caterpillar_focus,caterpillar_rect_dense,1024,2,1,0,1,0,0,1,1.996986,622816,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed2_L1_Q0
caterpillar_focus,caterpillar_rect_dense,1024,2,1,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed2_L1_Q1
caterpillar_focus,caterpillar_rect_dense,1024,3,0,0,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed3_L0_Q0
caterpillar_focus,caterpillar_rect_dense,1024,3,0,1,1,-9,1,0,,,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed3_L0_Q1
caterpillar_focus,caterpillar_rect_dense,1024,3,1,0,1,0,0,1,1.897892,514112,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed3_L1_Q0
caterpillar_focus,caterpillar_rect_dense,1024,3,1,1,1,0,0,1,1.851468,513664,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed3_L1_Q1
caterpillar_focus,caterpillar_rect_dense,1024,4,0,0,1,0,0,1,1.968382,551120,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed4_L0_Q0
caterpillar_focus,caterpillar_rect_dense,1024,4,0,1,1,0,0,1,1.966019,551248,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed4_L0_Q1
caterpillar_focus,caterpillar_rect_dense,1024,4,1,0,1,0,0,1,1.996920,551840,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed4_L1_Q0
caterpillar_focus,caterpillar_rect_dense,1024,4,1,1,1,0,0,1,1.984316,550976,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed4_L1_Q1
caterpillar_focus,caterpillar_rect_dense,1024,5,0,0,1,0,0,1,1.941044,527088,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/ac3_caterpillar_focus_zero_both0_state0/runs/caterpillar_focus/caterpillar_rect_dense/n1024/seed5_L0_Q0
