comb_dense	256	1	1	254	18174	6473	0.356168	0	0	0	1	1	1	0	1	1	Q6473_A0_B0_OB0_BZ1_CC1	0.981	0.000	0.000	0.107	0.000	1	1	0	debug_off	0	1565.092	1564.111	1328.763	0.000	1328.763	1328.763	1328.763	1.127	779.246	0.163	3.094	9.404	519.962	3.958	0.000	0.000	0.000	11.809	253	253	64515	128524	9258479	64262	0	0	0.991113	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	2	252	17944	6409	0.357167	0	0	0	1	1	1	0	1	1	Q6409_A0_B0_OB0_BZ1_CC1	2.843	0.000	0.000	0.166	0.000	1	1	0	debug_off	0	1388.368	1385.525	1060.884	0.000	1060.884	1060.884	1060.884	1.139	560.382	0.205	3.995	7.252	483.754	3.955	0.000	0.000	0.000	0.202	251	251	63503	126504	9054500	63252	0	0	0.999810	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	3	250	17706	6344	0.358297	0	0	0	1	1	1	0	1	1	Q6344_A0_B0_OB0_BZ1_CC1	1.911	0.000	0.000	0.162	0.000	1	1	0	debug_off	0	1525.528	1523.617	1168.501	0.000	1168.501	1168.501	1168.501	1.884	619.280	0.298	3.275	8.680	531.802	3.075	0.000	0.000	0.000	0.208	249	249	62499	124500	8867490	62250	0	0	0.999822	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	4	248	17450	6271	0.359370	0	0	0	1	1	1	0	1	1	Q6271_A0_B0_OB0_BZ1_CC1	1.439	0.000	0.000	0.192	0.000	1	1	0	debug_off	0	1690.355	1688.916	1415.196	0.000	1415.196	1415.196	1415.196	1.375	737.838	0.188	3.473	27.861	641.209	3.048	0.000	0.000	0.000	0.204	247	247	61503	122512	8674949	61256	0	0	0.999856	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	5	246	17214	6203	0.360346	0	0	0	1	1	1	0	1	1	Q6203_A0_B0_OB0_BZ1_CC1	2.568	0.000	0.000	0.320	0.000	1	1	0	debug_off	0	1406.113	1403.544	1081.615	0.000	1081.615	1081.615	1081.615	1.836	573.260	0.197	2.907	7.842	491.914	3.413	0.000	0.000	0.000	0.245	245	245	60515	120540	8481935	60270	0	0	0.999774	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	6	244	16965	6131	0.361391	0	0	0	1	1	1	0	1	1	Q6131_A0_B0_OB0_BZ1_CC1	1.790	0.000	0.000	0.191	0.000	1	1	0	debug_off	0	1394.425	1392.635	1084.114	0.000	1084.114	1084.114	1084.114	1.401	575.359	0.134	3.088	8.889	491.444	3.393	0.000	0.000	0.000	0.406	243	243	59535	118584	8296253	59292	0	0	0.999626	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	7	242	16718	6055	0.362184	0	0	0	1	1	1	0	1	1	Q6055_A0_B0_OB0_BZ1_CC1	1.657	0.000	0.000	0.258	0.000	1	1	0	debug_off	0	1114.863	1113.205	840.047	0.000	840.047	840.047	840.047	1.038	442.829	0.085	2.761	6.102	384.466	2.671	0.000	0.000	0.000	0.095	241	241	58563	116644	8105746	58322	0	0	0.999887	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	8	240	16476	5985	0.363256	0	0	0	1	1	1	0	1	1	Q5985_A0_B0_OB0_BZ1_CC1	1.374	0.000	0.000	0.147	0.000	1	1	0	debug_off	0	1076.374	1075.000	839.329	0.000	839.329	839.329	839.329	1.428	443.476	0.089	2.641	6.023	382.844	2.734	0.000	0.000	0.000	0.093	239	239	57599	114720	7923486	57360	0	0	0.999889	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	9	238	16239	5908	0.363816	0	0	0	1	1	1	0	1	1	Q5908_A0_B0_OB0_BZ1_CC1	1.527	0.000	0.000	0.151	0.000	1	1	0	debug_off	0	1071.801	1070.274	839.743	0.000	839.743	839.743	839.743	1.305	444.278	0.091	3.185	5.947	382.162	2.656	0.000	0.000	0.000	0.120	237	237	56643	112812	7739377	56406	0	0	0.999857	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	17	222	14489	5386	0.371730	0	0	0	1	1	1	0	1	1	Q5386_A0_B0_OB0_BZ1_CC1	1.712	0.000	0.000	0.198	0.000	1	1	0	debug_off	0	950.100	948.388	744.234	0.000	744.234	744.234	744.234	1.165	393.120	0.095	2.510	5.368	339.198	2.676	0.000	0.000	0.000	0.101	221	222	48843	97244	6381666	48622	1	0	0.999864	0.000	0.000	0.000	0.000	0.000	0.000
