policy_pipeline_summary mode=matrix severity=ACTION_REQUIRED exit_code=20 current_verdict=PASS freshness_verdict=FRESH rerun_plan_verdict=PASS stale_family_count=0 requires_rerun_family_count=0 reclassify_required_count=0 runtime_current_verdict=WARN runtime_freshness_verdict=FRESH runtime_comparability_verdict=COMPARABLE runtime_selected_baseline_id=phase30-runtime-approved-c89a575d-20260331_041735 runtime_rerun_plan_verdict=PASS runtime_budget_verdict=BUDGET_WARN runtime_severity=WARN runtime_recommendation=NOT_COMPARABLE runtime_watch_status=REBASELINE_REQUIRED runtime_watch_recommendation=REBASELINE_REQUIRED runtime_watch_fingerprint_count=6 runtime_rebaseline_proposal_needed=0 current_env_watch_confidence= new_env_watch_confidence=
recommended_next_action=runtime baseline is informational only on this host/toolchain; strict comparison is disabled
baseline_manifest=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_graduation_manifest_phase30_approved_v1.json
current_manifest=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_graduation_manifest_v1.json
refresh_manifest=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_graduation_manifest_refresh_phase30_v1.json
rerun_plan=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_rerun_plan_phase30_v1.json
runtime_baseline_manifest=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_runtime_baseline_phase30_approved.json
runtime_current_manifest=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_runtime_current_phase30.json
runtime_refresh_manifest=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_runtime_refresh_phase30_v2.json
runtime_rerun_plan=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_runtime_rerun_phase30_v2.json
runtime_baseline_registry=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/runtime_baseline_registry_v1.json
runtime_history_index=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/runtime_history_index_v1.json
runtime_history_summary=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/runtime_history_index_v1_summary.json
runtime_proposal=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/runtime_rebaseline_proposal_phase31.json
runtime_watch_current=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/runtime_watch_current_phase31_postapproval.json
runtime_watch_refresh=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/runtime_watch_refresh_phase31_postapproval.json
runtime_watch_history_index=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/runtime_watch_history_index_v1.json
runtime_watch_history_summary=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/runtime_watch_history_index_v1_summary.json
rationale=matrix worst entry=same_host_compiler_bump
rationale=runtime baseline selection found only compatible, non-strict candidates
stage=name=policy_ci_check status=PASS duration_seconds=0.032 note=policy_lifecycle_summary case=policy_ci_check current_verdict=PASS freshness_verdict=FRESH plan_verdict=PASS stale_family_count=0 requires_rerun_family_count=0 reclassify_required_count=0 selected_entry_count=0
baseline_manifest=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_graduation_manifest_phase30_approved_v1.txt
current_manifest=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_graduation_manifest_v1.json
refresh_manifest=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_graduation_manifest_refresh_phase30_v1.json
rerun_plan=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_rerun_plan_phase30_v1.json
family_status=family=split_tie_organic_symmetric current_status=PASS freshness_status=FRESH drift_flag=0 reclassify_required=0 counts_as_production_evidence=1 rationale=direct compare evidence satisfied
family_status=family=automorphism_probe_large current_status=PASS freshness_status=FRESH drift_flag=0 reclassify_required=0 counts_as_production_evidence=1 rationale=direct compare evidence satisfied
family_status=family=planner_tie_mixed_organic current_status=NON_APPLICABLE freshness_status=FRESH drift_flag=0 reclassify_required=0 counts_as_production_evidence=0 rationale=no_split_ready remained dominant and compare relevance stayed below threshold
family_status=family=planner_tie_mixed_organic_compare_ready current_status=DIAGNOSTIC_ONLY freshness_status=FRESH drift_flag=0 reclassify_required=0 counts_as_production_evidence=0 rationale=diagnostic compare family met bounded compare and lineage consistency, but followup preservation or structure-only enrichment did not hold; counts_as_production_evidence=false
raw_engine_v1 tests passed case=policy_ci_check
stage=name=matrix_refresh_exact_current status=PASS duration_seconds=0.054 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_runtime_refresh_phase30_v2.json
stage=name=matrix_plan_exact_current status=PASS duration_seconds=0.044 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/policy_runtime_rerun_phase30_v2.json
stage=name=matrix_proposal_exact_current status=PASS duration_seconds=0.047 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/manifests/runtime_rebaseline_proposal_phase31.json
stage=name=matrix_watch_campaign_exact_current status=PASS duration_seconds=0.049 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/exact_current/exact_current_runtime_watch_current.json
stage=name=matrix_watch_refresh_exact_current status=PASS duration_seconds=0.051 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/exact_current/exact_current_runtime_watch_refresh.json
stage=name=matrix_refresh_same_host_compiler_bump status=PASS duration_seconds=0.047 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/same_host_compiler_bump/same_host_compiler_bump_runtime_refresh.json
stage=name=matrix_plan_same_host_compiler_bump status=PASS duration_seconds=0.044 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/same_host_compiler_bump/same_host_compiler_bump_runtime_rerun.json
stage=name=matrix_proposal_same_host_compiler_bump status=PASS duration_seconds=0.047 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/same_host_compiler_bump/same_host_compiler_bump_runtime_proposal.json
stage=name=matrix_watch_campaign_same_host_compiler_bump status=PASS duration_seconds=0.048 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/same_host_compiler_bump/same_host_compiler_bump_runtime_watch_current.json
stage=name=matrix_watch_refresh_same_host_compiler_bump status=PASS duration_seconds=0.051 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/same_host_compiler_bump/same_host_compiler_bump_runtime_watch_refresh.json
stage=name=matrix_refresh_sanitizer_change status=PASS duration_seconds=0.048 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/sanitizer_change/sanitizer_change_runtime_refresh.json
stage=name=matrix_plan_sanitizer_change status=PASS duration_seconds=0.045 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/sanitizer_change/sanitizer_change_runtime_rerun.json
stage=name=matrix_proposal_sanitizer_change status=PASS duration_seconds=0.048 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/sanitizer_change/sanitizer_change_runtime_proposal.json
stage=name=matrix_watch_campaign_sanitizer_change status=PASS duration_seconds=0.049 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/sanitizer_change/sanitizer_change_runtime_watch_current.json
stage=name=matrix_watch_refresh_sanitizer_change status=PASS duration_seconds=0.053 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/sanitizer_change/sanitizer_change_runtime_watch_refresh.json
stage=name=matrix_refresh_runner_tag_change status=PASS duration_seconds=0.05 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/runner_tag_change/runner_tag_change_runtime_refresh.json
stage=name=matrix_plan_runner_tag_change status=PASS duration_seconds=0.046 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/runner_tag_change/runner_tag_change_runtime_rerun.json
stage=name=matrix_proposal_runner_tag_change status=PASS duration_seconds=0.048 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/runner_tag_change/runner_tag_change_runtime_proposal.json
stage=name=matrix_watch_campaign_runner_tag_change status=PASS duration_seconds=0.051 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/runner_tag_change/runner_tag_change_runtime_watch_current.json
stage=name=matrix_watch_refresh_runner_tag_change status=PASS duration_seconds=0.051 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/runner_tag_change/runner_tag_change_runtime_watch_refresh.json
stage=name=matrix_refresh_cross_host status=PASS duration_seconds=0.051 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/cross_host/cross_host_runtime_refresh.json
stage=name=matrix_plan_cross_host status=PASS duration_seconds=0.047 note=/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_2-1/raw_engine_v1_package/artifacts/matrix/cross_host/cross_host_runtime_rerun.json
