stage,mode,n,seed,shuffle_labels,shuffle_queries,gen_ok,solver_rc,timed_out,val_ok,sec,rss_kb,case_dir
correctness_smoke,comb_rect_dense,128,1,0,0,1,0,0,1,0.155603,8784,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/boj3s_gate_diag_syncfix/runs/correctness_smoke/comb_rect_dense/n128/seed1_L0_Q0
correctness_smoke,comb_rect_dense,128,1,0,1,1,0,0,1,0.166577,8704,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/boj3s_gate_diag_syncfix/runs/correctness_smoke/comb_rect_dense/n128/seed1_L0_Q1
correctness_smoke,comb_rect_dense,128,1,1,0,1,0,0,1,0.291635,10592,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/boj3s_gate_diag_syncfix/runs/correctness_smoke/comb_rect_dense/n128/seed1_L1_Q0
correctness_smoke,comb_rect_dense,128,1,1,1,1,0,0,1,0.277590,10464,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/boj3s_gate_diag_syncfix/runs/correctness_smoke/comb_rect_dense/n128/seed1_L1_Q1
correctness_smoke,comb_rect_dense,128,2,0,0,1,0,0,1,0.197424,7936,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/boj3s_gate_diag_syncfix/runs/correctness_smoke/comb_rect_dense/n128/seed2_L0_Q0
correctness_smoke,comb_rect_dense,128,2,0,1,1,0,0,1,0.186089,7968,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/boj3s_gate_diag_syncfix/runs/correctness_smoke/comb_rect_dense/n128/seed2_L0_Q1
correctness_smoke,comb_rect_dense,128,2,1,0,1,0,0,1,0.171718,8928,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/boj3s_gate_diag_syncfix/runs/correctness_smoke/comb_rect_dense/n128/seed2_L1_Q0
correctness_smoke,comb_rect_dense,128,2,1,1,1,0,0,1,0.175202,8944,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/boj3s_gate_diag_syncfix/runs/correctness_smoke/comb_rect_dense/n128/seed2_L1_Q1
correctness_smoke,comb_rect_dense,128,3,0,0,1,0,0,1,0.164577,8192,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/boj3s_gate_diag_syncfix/runs/correctness_smoke/comb_rect_dense/n128/seed3_L0_Q0
correctness_smoke,comb_rect_dense,128,3,0,1,1,0,0,1,0.169037,8048,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/boj3s_gate_diag_syncfix/runs/correctness_smoke/comb_rect_dense/n128/seed3_L0_Q1
correctness_smoke,comb_rect_dense,128,3,1,0,1,0,0,1,0.311003,11344,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/boj3s_gate_diag_syncfix/runs/correctness_smoke/comb_rect_dense/n128/seed3_L1_Q0
correctness_smoke,comb_rect_dense,128,3,1,1,1,0,0,1,0.282577,11088,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/lca_tree_stress_v5/boj3s_gate_diag_syncfix/runs/correctness_smoke/comb_rect_dense/n128/seed3_L1_Q1
