128 4102
76 111 76
21 99 1
62 125 106
46 56 69
39 96 118
84 96 118
108 126 126
9 102 103
31 98 69
56 60 29
16 19 118
29 51 29
13 67 58
92 108 105
12 22 2
59 79 76
123 126 126
71 104 107
86 94 28
12 78 107
30 57 30
82 116 29
29 86 29
30 50 107
97 100 82
18 115 66
1 107 1
48 77 81
2 73 2
32 46 1
23 63 20
9 69 69
82 117 82
116 125 29
53 57 53
48 84 106
34 94 58
30 88 1
99 117 1
4 84 103
17 58 58
79 109 53
15 60 29
103 114 76
63 81 81
29 53 29
92 105 105
9 82 103
28 79 28
27 100 82
6 20 126
27 119 65
23 110 2
1 24 1
28 126 28
25 49 76
40 112 66
8 96 118
113 126 126
9 20 103
14 46 69
17 19 118
53 85 53
33 80 75
26 61 30
4 34 103
54 64 64
8 44 8
96 98 69
97 106 106
61 92 30
2 30 30
60 86 29
118 124 28
61 91 30
68 94 58
43 118 118
112 116 29
14 113 74
28 115 28
9 68 103
59 103 76
13 26 58
72 73 64
77 112 81
27 51 28
85 90 53
19 80 118
13 75 75
40 84 65
108 125 106
58 94 58
6 30 30
13 43 105
48 50 107
98 123 69
102 121 121
22 26 2
69 107 107
75 84 75
85 121 121
89 96 64
37 118 118
88 107 1
35 105 49
18 112 66
5 18 103
57 113 126
36 87 74
26 31 58
40 95 31
96 123 118
34 68 82
76 94 76
1 52 1
20 111 8
19 120 30
43 71 121
57 96 126
42 67 121
6 73 126
91 123 82
4 103 103
40 123 31
24 83 69
70 120 30
7 66 66
1 103 1
61 66 30
11 28 28
36 114 76
95 110 2
25 28 28
3 61 30
48 81 81
26 57 126
96 106 106
61 121 121
23 50 107
90 112 66
35 62 49
24 40 64
46 96 69
21 106 106
5 102 44
21 121 121
11 77 81
59 92 76
26 105 58
2 77 81
15 89 66
65 105 105
9 118 103
113 121 121
1 70 1
96 101 118
11 40 81
87 98 69
56 117 14
4 74 74
62 91 82
53 113 53
22 121 121
42 93 121
32 87 1
11 43 81
37 49 49
92 117 14
39 78 107
10 24 64
1 87 1
40 125 106
12 58 58
66 126 66
52 81 81
62 114 76
92 93 14
52 86 28
37 47 30
62 65 65
22 111 2
86 109 28
8 57 126
47 57 30
42 66 121
26 71 121
4 63 103
18 29 29
17 26 58
42 98 121
15 113 66
64 88 1
80 121 121
101 121 121
11 35 81
20 60 29
53 54 53
81 128 121
15 123 66
29 76 29
54 58 58
88 95 1
20 62 20
15 116 29
2 96 2
35 86 28
70 126 126
31 119 65
36 99 1
13 74 74
15 102 66
9 18 103
100 118 118
28 58 28
28 31 28
13 117 105
24 91 64
46 89 69
37 40 8
29 112 29
74 126 126
43 105 105
119 128 121
75 118 75
21 86 28
29 88 1
66 107 107
8 78 107
48 72 64
1 38 1
71 85 121
20 69 69
75 94 75
59 81 81
28 49 28
10 62 10
16 49 49
51 125 28
12 87 74
28 72 28
20 82 20
14 30 30
82 119 82
114 123 76
29 41 29
4 123 103
63 102 65
59 77 81
27 68 56
48 104 107
49 65 49
116 118 29
15 105 66
27 84 65
29 60 29
19 28 28
63 110 2
23 115 66
40 71 121
81 126 81
23 86 28
10 67 58
78 112 107
67 100 58
19 76 76
46 48 69
6 22 2
25 120 30
14 105 105
110 119 2
12 34 20
80 125 106
92 114 76
96 128 121
85 126 126
37 66 66
33 106 106
14 111 8
27 40 31
31 46 69
28 67 28
87 113 74
76 77 81
60 123 29
29 127 29
79 120 30
2 118 2
43 102 14
47 99 1
28 40 28
21 77 81
61 88 1
9 128 121
9 91 103
66 112 66
60 99 1
12 61 30
15 87 66
28 66 28
57 70 126
20 44 20
6 7 126
24 125 64
91 95 82
64 78 107
68 102 56
50 124 107
61 75 30
38 52 81
16 66 66
36 97 56
79 107 107
56 67 58
28 90 28
92 118 118
54 88 1
23 40 20
3 15 66
40 117 14
71 107 107
28 44 28
40 58 58
94 111 58
60 107 29
72 83 69
4 13 103
1 31 1
84 112 66
59 68 76
69 79 69
64 106 64
43 51 28
11 76 81
31 117 14
17 44 8
14 54 14
22 67 2
3 127 29
41 123 75
48 120 30
81 113 81
76 112 76
9 30 30
114 117 76
40 90 53
76 79 76
8 117 8
19 41 75
11 75 81
33 47 30
85 110 2
56 108 105
44 100 82
24 69 69
101 103 103
28 89 28
14 125 106
97 116 29
