comb_dense	256	1	1	254	18174	6473	0.356168	0	0	0	1	1	1	0	1	1	Q6473_A0_B0_OB0_BZ1_CC1	2.721	0.000	0.000	0.391	0.000	1	1	0	debug_off	0	1424.545	1421.823	1084.306	0.000	1084.306	1084.306	1084.306	1.719	562.710	0.263	3.772	7.984	503.270	4.460	0.000	0.000	0.000	0.129	255	253	64515	128524	9258479	64262	0	0	0.999881	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	2	252	17944	6409	0.357167	0	0	0	1	1	1	0	1	1	Q6409_A0_B0_OB0_BZ1_CC1	1.815	0.000	0.000	0.160	0.000	1	1	0	debug_off	0	1380.583	1378.768	1036.289	0.000	1036.289	1036.289	1036.289	1.863	534.777	0.136	3.318	7.376	485.393	3.302	0.000	0.000	0.000	0.125	253	251	63503	126504	9054500	63252	0	0	0.999879	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	3	250	17706	6344	0.358297	0	0	0	1	1	1	0	1	1	Q6344_A0_B0_OB0_BZ1_CC1	1.575	0.000	0.000	0.432	0.000	1	1	0	debug_off	0	1351.907	1350.332	1001.252	0.000	1001.252	1001.252	1001.252	1.249	518.530	0.312	3.061	7.316	467.367	3.259	0.000	0.000	0.000	0.158	251	249	62499	124500	8867490	62250	0	0	0.999843	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	4	248	17450	6271	0.359370	0	0	0	1	1	1	0	1	1	Q6271_A0_B0_OB0_BZ1_CC1	2.594	0.000	0.000	0.206	0.000	1	1	0	debug_off	0	1292.182	1289.588	953.882	0.000	953.882	953.882	953.882	1.484	495.554	0.138	2.789	6.217	444.941	2.607	0.000	0.000	0.000	0.152	249	247	61503	122512	8674949	61256	0	0	0.999840	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	5	246	17214	6203	0.360346	0	0	0	1	1	1	0	1	1	Q6203_A0_B0_OB0_BZ1_CC1	1.844	0.000	0.000	0.210	0.000	1	1	0	debug_off	0	1342.918	1341.075	1045.735	0.000	1045.735	1045.735	1045.735	1.474	535.665	0.134	3.041	12.640	489.066	2.979	0.000	0.000	0.000	0.736	247	245	60515	120540	8481935	60270	0	0	0.999296	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	6	244	16965	6131	0.361391	0	0	0	1	1	1	0	1	1	Q6131_A0_B0_OB0_BZ1_CC1	1.343	0.000	0.000	0.150	0.000	1	1	0	debug_off	0	1245.735	1244.393	902.352	0.000	902.352	902.352	902.352	1.852	462.044	0.148	2.796	6.465	426.152	2.752	0.000	0.000	0.000	0.143	245	243	59535	118584	8296253	59292	0	0	0.999841	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	7	242	16718	6055	0.362184	0	0	0	1	1	1	0	1	1	Q6055_A0_B0_OB0_BZ1_CC1	1.794	0.000	0.000	0.163	0.000	1	1	0	debug_off	0	1205.774	1203.980	902.789	0.000	902.789	902.789	902.789	1.433	465.008	0.150	2.822	10.120	420.572	2.539	0.000	0.000	0.000	0.145	243	241	58563	116644	8105746	58322	0	0	0.999839	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	8	240	16476	5985	0.363256	0	0	0	1	1	1	0	1	1	Q5985_A0_B0_OB0_BZ1_CC1	1.706	0.000	0.000	0.162	0.000	1	1	0	debug_off	0	1187.203	1185.496	876.222	0.000	876.222	876.222	876.222	1.688	447.291	0.136	3.682	7.537	413.252	2.487	0.000	0.000	0.000	0.149	241	239	57599	114720	7923486	57360	0	0	0.999829	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	9	238	16239	5908	0.363816	0	0	0	1	1	1	0	1	1	Q5908_A0_B0_OB0_BZ1_CC1	1.709	0.000	0.000	0.165	0.000	1	1	0	debug_off	0	1439.495	1437.786	1003.832	0.000	1003.832	1003.832	1003.832	1.876	508.641	0.133	2.393	5.793	481.948	2.905	0.000	0.000	0.000	0.143	239	237	56643	112812	7739377	56406	0	0	0.999857	0.000	0.000	0.000	0.000	0.000	0.000
comb_dense	256	1	17	222	14489	5386	0.371730	0	0	0	1	1	1	0	1	1	Q5386_A0_B0_OB0_BZ1_CC1	3.276	0.000	0.000	0.174	0.000	1	1	0	debug_off	0	969.902	966.626	686.439	0.000	686.439	686.439	686.439	0.882	366.417	0.172	2.453	4.953	308.812	2.659	0.000	0.000	0.000	0.091	225	222	48843	97244	6381666	48622	1	0	0.999868	0.000	0.000	0.000	0.000	0.000	0.000
