stage,mode,n,seed,shuffle_labels,shuffle_queries,gen_ok,solver_rc,timed_out,val_ok,sec,rss_kb,case_dir
max_n_mix,balanced_dense,50000,1,1,1,1,0,0,1,0.231651,21664,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/balanced_dense/n50000/seed1_L1_Q1
max_n_mix,balanced_dense,50000,2,1,1,1,0,0,1,0.293931,21728,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/balanced_dense/n50000/seed2_L1_Q1
max_n_mix,balanced_dense,99999,1,1,1,1,0,0,1,0.759605,31856,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/balanced_dense/n99999/seed1_L1_Q1
max_n_mix,balanced_dense,99999,2,1,1,1,0,0,1,0.504097,31872,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/balanced_dense/n99999/seed2_L1_Q1
max_n_mix,random_recursive_mixed,50000,1,1,1,1,0,0,1,0.226823,22448,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/random_recursive_mixed/n50000/seed1_L1_Q1
max_n_mix,random_recursive_mixed,50000,2,1,1,1,0,0,1,0.203302,20048,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/random_recursive_mixed/n50000/seed2_L1_Q1
max_n_mix,random_recursive_mixed,99999,1,1,1,1,0,0,1,0.349695,33056,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/random_recursive_mixed/n99999/seed1_L1_Q1
max_n_mix,random_recursive_mixed,99999,2,1,1,1,0,0,1,0.316705,28992,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/random_recursive_mixed/n99999/seed2_L1_Q1
max_n_mix,comb_dense,50000,1,1,1,1,0,0,1,0.108287,15216,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/comb_dense/n50000/seed1_L1_Q1
max_n_mix,comb_dense,50000,2,1,1,1,0,0,1,0.097208,15216,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/comb_dense/n50000/seed2_L1_Q1
max_n_mix,comb_dense,99999,1,1,1,1,0,0,1,0.122249,21856,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/comb_dense/n99999/seed1_L1_Q1
max_n_mix,comb_dense,99999,2,1,1,1,0,0,1,0.125307,21872,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/comb_dense/n99999/seed2_L1_Q1
max_n_mix,comb_rect_dense,50000,1,1,1,1,0,0,1,0.101181,15264,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/comb_rect_dense/n50000/seed1_L1_Q1
max_n_mix,comb_rect_dense,50000,2,1,1,1,0,0,1,0.115597,15264,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/comb_rect_dense/n50000/seed2_L1_Q1
max_n_mix,comb_rect_dense,99999,1,1,1,1,0,0,1,0.181637,22640,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/comb_rect_dense/n99999/seed1_L1_Q1
max_n_mix,comb_rect_dense,99999,2,1,1,1,0,0,1,0.181972,22640,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/comb_rect_dense/n99999/seed2_L1_Q1
max_n_mix,multi_comb_rect,50000,1,1,1,1,0,0,1,0.112043,15232,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/multi_comb_rect/n50000/seed1_L1_Q1
max_n_mix,multi_comb_rect,50000,2,1,1,1,0,0,1,0.095031,15232,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/multi_comb_rect/n50000/seed2_L1_Q1
max_n_mix,multi_comb_rect,99999,1,1,1,1,0,0,1,0.178491,21984,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/multi_comb_rect/n99999/seed1_L1_Q1
max_n_mix,multi_comb_rect,99999,2,1,1,1,0,0,1,0.126245,22000,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/multi_comb_rect/n99999/seed2_L1_Q1
max_n_mix,multi_comb_cap,50000,1,1,1,1,0,0,1,0.087889,15072,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/multi_comb_cap/n50000/seed1_L1_Q1
max_n_mix,multi_comb_cap,50000,2,1,1,1,0,0,1,0.108179,15056,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/multi_comb_cap/n50000/seed2_L1_Q1
max_n_mix,multi_comb_cap,99999,1,1,1,1,0,0,1,0.123025,21904,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/multi_comb_cap/n99999/seed1_L1_Q1
max_n_mix,multi_comb_cap,99999,2,1,1,1,0,0,1,0.097699,21920,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/multi_comb_cap/n99999/seed2_L1_Q1
max_n_mix,caterpillar_rect_dense,50000,1,1,1,1,0,0,1,0.125886,19248,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/caterpillar_rect_dense/n50000/seed1_L1_Q1
max_n_mix,caterpillar_rect_dense,50000,2,1,1,1,0,0,1,0.184567,19232,/Users/free_1/Library/Mobile Documents/iCloud~md~obsidian/Documents/cpp-checker/branch_3/artifacts/strong_gate_max_n_mix_probe/runs/max_n_mix/caterpillar_rect_dense/n50000/seed2_L1_Q1
